supplier_id,month,otif_percentage,avg_lead_time_days,quality_reject_rate_pct,orders_placed,orders_fulfilled_on_time,fill_rate_pct,capacity_utilization_pct,invoices_submitted,invoices_paid_on_time
SUP-0061,2023-04,94.69,52.5,10.32,10,9,96.0,84.7,10,8
SUP-0061,2023-05,100.0,33.6,2.16,14,14,95.0,75.7,14,13
SUP-0061,2023-06,98.89,37.4,7.0,14,13,88.6,67.6,14,11
SUP-0061,2023-07,96.73,34.8,4.1,20,19,92.2,75.7,20,14
SUP-0061,2023-08,94.45,42.6,5.33,13,12,95.0,68.2,13,12
SUP-0061,2023-09,96.36,41.0,5.29,12,11,96.9,62.5,12,9
SUP-0061,2023-10,100.0,40.4,4.24,18,18,99.0,61.6,18,14
SUP-0061,2023-11,88.3,38.8,7.38,6,5,93.0,61.6,6,4
SUP-0061,2023-12,92.03,34.0,6.67,13,11,91.0,82.7,13,11
SUP-0061,2024-01,86.83,35.8,7.55,11,9,93.0,65.3,11,8
SUP-0061,2024-02,79.91,19.2,1.54,10,7,76.8,84.0,10,9
SUP-0061,2024-03,81.2,43.5,3.34,9,7,98.3,94.4,9,7
SUP-0061,2024-04,90.96,42.8,2.37,10,9,88.9,93.8,10,8
SUP-0061,2024-05,89.8,25.9,4.05,10,8,97.2,93.7,10,8
SUP-0061,2024-06,99.63,33.6,8.31,9,8,96.0,70.0,9,8
SUP-0061,2024-07,95.84,38.9,6.87,11,10,95.6,77.9,11,10
SUP-0061,2024-08,99.83,31.2,1.84,7,6,97.4,87.0,7,5
SUP-0061,2024-09,99.5,44.8,3.13,10,9,97.8,86.4,10,9
SUP-0061,2024-10,98.32,39.6,3.8,6,5,95.0,72.0,6,5
SUP-0061,2024-11,100.0,39.1,0.73,12,12,88.2,64.1,12,8
SUP-0061,2024-12,100.0,37.9,12.2,10,10,97.8,92.4,10,8
SUP-0062,2023-01,79.55,16.5,1.1,11,8,86.7,87.6,11,10
SUP-0062,2023-02,79.87,15.0,0.32,13,10,71.8,62.6,13,12
SUP-0062,2023-03,78.88,18.2,0.63,12,9,79.2,61.6,12,8
SUP-0062,2023-04,79.82,15.3,8.14,7,5,83.8,68.6,7,6
SUP-0062,2023-05,79.24,15.1,0.67,14,11,84.9,82.4,14,13
SUP-0062,2023-06,77.86,16.8,3.49,14,10,85.5,86.8,14,11
SUP-0062,2023-07,78.38,18.0,2.2,9,7,73.6,91.1,9,8
SUP-0062,2023-08,77.42,15.6,1.15,8,6,82.4,60.3,8,7
SUP-0062,2023-09,78.56,14.3,8.29,10,7,73.3,75.1,10,7
SUP-0062,2023-10,79.55,18.1,1.3,21,16,85.0,79.0,21,19
SUP-0062,2023-11,80.65,17.5,2.39,10,8,97.2,61.2,10,8
SUP-0062,2023-12,81.31,14.5,0.38,14,11,93.0,92.6,14,13
SUP-0062,2024-01,82.8,13.5,0.65,8,6,89.0,65.8,8,5
SUP-0062,2024-02,82.32,15.0,0.45,14,11,91.3,83.4,14,11
SUP-0062,2024-03,82.83,9.3,0.79,11,9,92.1,83.2,11,9
SUP-0062,2024-04,79.9,12.2,3.31,9,7,77.9,74.1,9,6
SUP-0062,2024-05,79.89,20.1,2.27,13,10,74.3,66.2,13,9
SUP-0062,2024-06,76.8,17.2,3.1,7,5,72.8,92.2,7,6
SUP-0062,2024-07,75.7,14.5,2.39,7,5,76.6,67.3,7,5
SUP-0062,2024-08,72.71,12.1,0.3,9,6,86.8,82.3,9,8
SUP-0062,2024-09,71.56,13.5,7.3,11,7,86.4,81.8,11,8
SUP-0062,2024-10,72.7,18.9,0.17,9,6,73.3,83.9,9,6
SUP-0062,2024-11,73.12,22.1,1.38,9,6,72.1,72.9,9,8
SUP-0062,2024-12,74.9,12.2,1.51,11,8,87.5,72.3,11,8
SUP-0063,2023-01,63.4,8.8,14.73,13,8,75.5,91.1,13,12
SUP-0063,2023-02,67.21,8.9,3.51,6,4,78.6,88.8,6,5
SUP-0063,2023-03,75.22,9.2,0.21,11,8,79.4,73.5,11,9
SUP-0063,2023-04,74.45,12.9,2.49,13,9,73.1,68.8,13,11
SUP-0063,2023-05,75.28,11.6,0.47,11,8,83.4,82.4,11,10
SUP-0063,2023-06,62.96,7.7,3.2,5,3,75.3,88.4,5,4
SUP-0063,2023-07,62.55,8.6,0.86,9,5,81.7,92.7,9,7
SUP-0063,2023-08,70.88,7.2,1.28,11,7,82.3,65.5,11,9
SUP-0063,2023-09,73.71,8.4,0.72,8,5,84.4,88.8,8,6
SUP-0063,2023-10,76.04,8.4,2.34,14,10,84.2,66.6,14,13
SUP-0063,2023-11,72.79,9.4,0.32,15,10,78.5,71.1,15,13
SUP-0063,2023-12,75.79,9.7,3.75,9,6,86.8,60.0,9,6
SUP-0063,2024-01,67.69,8.1,2.64,10,6,79.6,90.2,10,8
SUP-0063,2024-02,71.08,9.7,7.75,12,8,86.0,82.5,12,11
SUP-0063,2024-03,70.55,5.3,0.95,13,9,85.9,77.6,13,9
SUP-0063,2024-04,62.41,9.2,0.85,19,11,82.4,99.6,19,13
SUP-0063,2024-05,58.59,8.3,3.52,10,5,72.7,88.1,10,9
SUP-0063,2024-06,57.46,6.6,3.4,12,6,71.6,86.8,12,9
SUP-0063,2024-07,48.15,7.9,12.83,18,8,87.3,94.4,18,14
SUP-0063,2024-08,42.11,7.9,0.27,8,3,76.9,93.2,8,7
SUP-0063,2024-09,48.51,8.6,0.04,11,5,81.4,98.6,11,10
SUP-0063,2024-10,40.26,10.8,6.99,15,6,82.5,87.7,15,11
SUP-0063,2024-11,39.44,10.2,1.22,19,7,80.2,90.7,19,15
SUP-0063,2024-12,47.85,8.2,5.31,13,6,71.4,90.1,13,10
SUP-0064,2023-01,67.18,30.3,3.21,13,8,75.9,86.3,13,10
SUP-0064,2023-02,63.82,28.8,4.67,11,7,86.1,86.9,11,9
SUP-0064,2023-03,61.89,27.7,13.68,10,6,75.3,88.6,10,9
SUP-0064,2023-04,59.57,28.0,1.46,9,5,80.1,100.0,9,8
SUP-0064,2023-05,53.96,31.5,0.19,11,5,86.9,85.2,11,10
SUP-0064,2023-06,52.94,38.2,8.96,7,3,78.7,94.5,7,5
SUP-0064,2023-07,52.48,38.7,15.19,20,10,77.3,90.6,20,16
SUP-0064,2023-08,48.56,33.0,2.25,9,4,86.3,97.8,9,7
SUP-0064,2023-09,49.52,33.5,4.49,8,3,78.2,91.3,8,5
SUP-0064,2023-10,50.06,42.8,9.6,11,5,73.6,86.6,11,10
SUP-0064,2023-11,47.89,25.3,4.19,12,5,74.9,87.9,12,10
SUP-0064,2023-12,45.7,35.8,3.67,16,7,72.6,93.2,16,13
SUP-0064,2024-01,42.44,39.1,1.98,14,5,76.6,96.8,14,11
SUP-0064,2024-02,39.23,34.4,12.53,14,5,75.7,89.8,14,10
SUP-0064,2024-03,36.2,33.2,8.06,7,2,85.1,89.9,7,5
SUP-0064,2024-04,33.11,32.7,1.77,12,3,77.0,97.4,12,8
SUP-0064,2024-05,30.0,27.8,1.11,7,2,73.1,95.3,7,5
SUP-0064,2024-06,30.0,42.1,2.56,12,3,81.9,93.3,12,8
SUP-0064,2024-07,30.0,29.8,2.25,10,3,77.3,97.5,10,7
SUP-0064,2024-08,30.0,37.6,5.08,14,4,84.1,87.4,14,11
SUP-0064,2024-09,30.0,30.6,4.59,8,2,78.4,95.6,8,7
SUP-0064,2024-10,30.0,28.3,0.67,11,3,87.7,99.3,11,8
SUP-0064,2024-11,30.0,32.5,5.75,15,4,76.6,97.5,15,11
SUP-0064,2024-12,30.0,24.7,1.28,16,4,84.9,88.0,16,13
SUP-0065,2023-01,91.47,15.5,2.18,12,10,94.1,75.7,12,11
SUP-0065,2023-02,90.42,14.0,0.32,21,18,90.1,62.7,21,17
SUP-0065,2023-03,87.65,12.7,0.09,13,11,89.8,66.1,13,9
SUP-0065,2023-04,86.4,17.1,2.16,11,9,89.2,72.4,11,8
SUP-0065,2023-05,82.11,17.6,6.5,11,9,91.7,90.7,11,10
SUP-0065,2023-06,79.71,8.1,0.32,9,7,77.1,76.7,9,6
SUP-0065,2023-07,74.88,14.6,7.06,21,15,84.5,68.7,21,14
SUP-0065,2023-08,71.41,18.1,1.0,8,5,77.7,85.9,8,7
SUP-0065,2023-09,68.56,16.7,2.96,20,13,85.4,95.6,20,14
SUP-0065,2023-10,67.88,15.0,2.46,13,8,77.4,88.1,13,11
SUP-0065,2023-11,64.83,15.1,3.83,14,9,76.4,94.0,14,10
SUP-0065,2023-12,62.62,15.6,1.04,10,6,73.7,92.2,10,9
SUP-0065,2024-01,60.77,15.8,6.16,15,9,76.7,86.5,15,11
SUP-0065,2024-02,58.44,20.9,2.9,14,8,72.4,92.6,14,10
SUP-0065,2024-03,55.7,8.1,6.67,16,8,75.1,92.6,16,14
SUP-0065,2024-04,54.34,17.2,0.29,6,3,79.7,96.4,6,4
SUP-0065,2024-05,52.21,16.7,1.25,10,5,70.5,87.3,10,9
SUP-0065,2024-06,49.72,24.6,2.59,11,5,87.0,95.3,11,7
SUP-0065,2024-07,43.41,20.9,1.82,18,7,78.2,85.2,18,16
SUP-0065,2024-08,39.7,17.3,0.91,9,3,81.6,99.0,9,7
SUP-0065,2024-09,36.2,17.3,1.63,13,4,72.6,98.9,13,10
SUP-0065,2024-10,33.28,11.7,3.05,12,3,75.0,88.3,12,9
SUP-0065,2024-11,32.18,19.4,1.59,13,4,74.8,89.0,13,11
SUP-0065,2024-12,30.0,13.6,0.12,10,3,70.2,95.2,10,7
SUP-0066,2023-01,86.29,31.7,6.34,14,12,97.3,76.1,14,13
SUP-0066,2023-02,86.76,28.6,2.87,18,15,89.0,83.3,18,17
SUP-0066,2023-03,87.4,40.0,1.46,8,6,94.2,82.2,8,7
SUP-0066,2023-04,87.07,24.1,2.44,9,7,88.7,77.9,9,8
SUP-0066,2023-05,88.53,29.6,1.58,6,5,98.2,74.6,6,5
SUP-0066,2023-06,87.99,37.9,3.99,8,7,95.8,82.4,8,5
SUP-0066,2023-07,87.96,24.1,2.98,17,14,88.1,67.3,17,13
SUP-0066,2023-08,87.06,20.7,0.0,13,11,93.3,63.2,13,11
SUP-0066,2023-09,86.17,31.6,6.04,13,11,92.6,89.3,13,12
SUP-0066,2023-10,88.98,26.1,0.5,8,7,96.5,94.2,8,6
SUP-0066,2023-11,87.11,26.9,0.13,9,7,88.7,79.3,9,6
SUP-0066,2023-12,86.91,25.3,7.75,8,6,95.1,62.2,8,6
SUP-0066,2024-01,86.53,21.8,2.24,11,9,90.0,78.7,11,9
SUP-0066,2024-02,87.3,30.2,2.02,11,9,92.1,67.6,11,9
SUP-0066,2024-03,87.06,40.6,1.15,11,9,98.0,76.4,11,9
SUP-0066,2024-04,89.64,27.8,0.6,11,9,92.3,83.9,11,9
SUP-0066,2024-05,89.29,31.4,0.21,15,13,94.5,79.4,15,11
SUP-0066,2024-06,91.6,26.7,0.85,17,15,94.6,86.4,17,14
SUP-0066,2024-07,92.43,24.3,5.35,8,7,95.4,75.7,8,6
SUP-0066,2024-08,93.91,37.9,4.29,3,2,94.1,66.1,3,2
SUP-0066,2024-09,95.58,28.7,1.11,22,21,88.7,80.1,22,19
SUP-0066,2024-10,94.69,30.8,2.04,11,10,88.8,68.0,11,8
SUP-0066,2024-11,94.24,40.5,1.04,13,12,89.6,65.2,13,11
SUP-0066,2024-12,96.85,29.8,2.11,8,7,96.4,84.1,8,6
SUP-0067,2023-01,86.43,23.7,3.51,14,12,93.2,90.8,14,12
SUP-0067,2023-02,81.52,27.3,0.12,8,6,91.3,81.2,8,6
SUP-0067,2023-03,79.23,24.0,0.19,13,10,82.5,70.2,13,10
SUP-0067,2023-04,80.45,28.2,1.45,7,5,88.7,65.3,7,6
SUP-0067,2023-05,67.03,31.0,1.38,17,11,78.8,93.9,17,14
SUP-0067,2023-06,56.9,23.6,3.72,9,5,83.3,92.5,9,8
SUP-0067,2023-07,54.19,25.5,1.88,11,5,73.5,91.0,11,7
SUP-0067,2023-08,61.42,20.4,0.9,12,7,71.5,86.7,12,8
SUP-0067,2023-09,69.39,24.9,0.08,10,6,80.3,94.9,10,7
SUP-0067,2023-10,65.32,31.7,5.38,17,11,74.9,93.0,17,13
SUP-0067,2023-11,71.89,23.7,0.55,8,5,80.0,66.7,8,6
SUP-0067,2023-12,76.37,28.9,0.25,11,8,79.7,65.0,11,9
SUP-0067,2024-01,71.58,24.6,1.45,10,7,74.4,90.8,10,7
SUP-0067,2024-02,62.74,24.0,1.01,17,10,71.5,93.4,17,15
SUP-0067,2024-03,62.03,26.5,5.88,14,8,76.4,95.8,14,12
SUP-0067,2024-04,45.95,26.3,0.75,11,5,77.4,93.5,11,8
SUP-0067,2024-05,46.35,23.9,2.6,16,7,77.8,88.5,16,14
SUP-0067,2024-06,42.61,25.4,0.63,13,5,78.2,88.0,13,11
SUP-0067,2024-07,41.53,28.6,1.88,13,5,70.5,91.7,13,11
SUP-0067,2024-08,45.99,19.4,6.23,9,4,78.7,85.4,9,7
SUP-0067,2024-09,45.85,21.1,2.87,15,6,83.7,100.0,15,14
SUP-0067,2024-10,46.96,31.0,1.7,16,7,86.4,89.2,16,13
SUP-0067,2024-11,48.63,18.9,0.34,9,4,76.3,86.7,9,7
SUP-0067,2024-12,39.44,35.3,1.15,8,3,81.1,86.4,8,6
SUP-0068,2023-01,83.5,15.0,4.05,11,9,88.8,60.8,11,8
SUP-0068,2023-02,83.04,10.3,4.23,10,8,96.3,69.0,10,8
SUP-0068,2023-03,83.38,13.6,0.35,9,7,96.6,68.6,9,7
SUP-0068,2023-04,81.88,12.5,2.36,13,10,91.9,84.1,13,9
SUP-0068,2023-05,81.97,12.6,0.15,16,13,91.1,69.2,16,13
SUP-0068,2023-06,82.28,14.0,4.17,19,15,88.9,94.8,19,15
SUP-0068,2023-07,80.51,17.0,0.13,11,8,93.9,77.6,11,8
SUP-0068,2023-08,78.67,11.7,1.1,17,13,71.0,82.4,17,13
SUP-0068,2023-09,78.23,15.8,1.12,11,8,76.0,90.7,11,8
SUP-0068,2023-10,79.13,19.1,8.21,13,10,76.2,69.2,13,10
SUP-0068,2023-11,79.86,19.0,1.06,12,9,82.5,78.2,12,10
SUP-0068,2023-12,80.8,8.1,4.32,14,11,89.3,73.3,14,11
SUP-0068,2024-01,79.03,12.3,0.81,8,6,72.9,76.2,8,7
SUP-0068,2024-02,76.99,11.5,0.28,10,7,87.4,89.1,10,9
SUP-0068,2024-03,75.53,14.8,3.33,11,8,81.0,73.5,11,8
SUP-0068,2024-04,75.48,17.8,0.44,11,8,71.6,70.8,11,10
SUP-0068,2024-05,76.98,17.1,1.74,9,6,74.1,74.9,9,7
SUP-0068,2024-06,78.14,12.9,3.09,11,8,85.6,67.4,11,9
SUP-0068,2024-07,77.28,14.2,2.95,19,14,77.1,70.1,19,18
SUP-0068,2024-08,74.73,13.2,1.33,15,11,71.8,61.4,15,10
SUP-0068,2024-09,73.85,10.4,1.08,16,11,73.4,80.1,16,13
SUP-0068,2024-10,73.94,14.2,6.08,10,7,76.6,82.5,10,9
SUP-0068,2024-11,73.25,19.3,3.77,16,11,75.0,91.2,16,11
SUP-0068,2024-12,73.21,10.2,4.85,11,8,77.9,66.4,11,8
SUP-0069,2023-01,85.6,5.2,0.12,16,13,93.6,81.6,16,13
SUP-0069,2023-02,85.81,6.9,0.45,19,16,91.8,83.6,19,14
SUP-0069,2023-03,88.47,5.7,0.72,18,15,95.4,73.7,18,16
SUP-0069,2023-04,100.0,6.0,0.45,9,9,97.9,70.9,9,7
SUP-0069,2023-05,99.54,5.8,6.91,16,15,90.2,80.6,16,11
SUP-0069,2023-06,99.4,6.2,3.83,7,6,89.7,78.0,7,5
SUP-0069,2023-07,94.84,6.8,1.8,12,11,92.3,85.3,12,10
SUP-0069,2023-08,86.75,5.9,1.27,14,12,91.4,87.2,14,12
SUP-0069,2023-09,82.65,5.9,1.16,9,7,95.9,83.5,9,7
SUP-0069,2023-10,85.9,4.3,0.79,8,6,98.5,73.4,8,6
SUP-0069,2023-11,84.71,5.9,0.57,15,12,93.2,90.3,15,11
SUP-0069,2023-12,79.72,5.6,1.67,12,9,87.9,75.7,12,8
SUP-0069,2024-01,81.02,4.9,2.96,13,10,92.0,81.6,13,11
SUP-0069,2024-02,97.9,4.8,0.34,11,10,96.1,62.4,11,10
SUP-0069,2024-03,96.35,4.6,0.6,10,9,92.5,84.4,10,9
SUP-0069,2024-04,92.61,5.5,2.43,17,15,88.1,76.7,17,14
SUP-0069,2024-05,93.23,5.7,1.33,13,12,88.1,74.2,13,11
SUP-0069,2024-06,100.0,4.4,0.02,12,12,88.1,77.1,12,10
SUP-0069,2024-07,100.0,5.8,8.96,13,13,89.8,68.2,13,9
SUP-0069,2024-08,87.78,4.9,0.35,11,9,89.2,61.0,11,8
SUP-0069,2024-09,72.75,5.6,0.28,9,6,71.3,79.1,9,7
SUP-0069,2024-10,63.1,6.4,1.39,9,5,70.8,92.7,9,7
SUP-0069,2024-11,51.17,5.2,0.92,10,5,77.7,97.7,10,7
SUP-0069,2024-12,43.31,5.8,3.27,11,4,80.9,99.2,11,8
SUP-0070,2023-01,76.44,51.5,5.71,16,12,77.8,70.9,16,11
SUP-0070,2023-02,73.7,36.4,1.88,6,4,85.9,63.6,6,4
SUP-0070,2023-03,76.92,38.7,4.46,15,11,80.6,64.7,15,11
SUP-0070,2023-04,75.34,49.6,10.07,15,11,72.4,89.9,15,10
SUP-0070,2023-05,74.88,53.3,5.55,17,12,83.5,74.1,17,12
SUP-0070,2023-06,74.41,36.6,10.44,9,6,72.5,71.0,9,7
SUP-0070,2023-07,74.84,61.5,8.08,16,11,79.0,79.5,16,13
SUP-0070,2023-08,76.02,48.2,6.83,17,12,76.4,80.3,17,13
SUP-0070,2023-09,75.88,38.2,2.98,11,8,74.6,65.0,11,10
SUP-0070,2023-10,76.83,47.1,1.39,11,8,87.7,93.3,11,8
SUP-0070,2023-11,76.72,52.5,3.87,14,10,74.6,64.5,14,13
SUP-0070,2023-12,78.0,46.8,0.18,12,9,78.7,69.1,12,10
SUP-0070,2024-01,79.76,35.7,0.57,9,7,75.7,65.5,9,7
SUP-0070,2024-02,80.11,47.9,1.77,9,7,89.5,67.5,9,8
SUP-0070,2024-03,80.27,44.4,1.33,13,10,92.0,92.3,13,9
SUP-0070,2024-04,78.76,41.6,9.69,16,12,75.7,91.2,16,13
SUP-0070,2024-05,80.84,49.8,15.35,12,9,97.8,66.1,12,11
SUP-0070,2024-06,82.76,48.1,6.27,7,5,90.5,84.7,7,5
SUP-0070,2024-07,83.18,39.8,2.93,15,12,98.7,75.9,15,11
SUP-0070,2024-08,85.23,40.5,1.69,11,9,95.6,62.8,11,9
SUP-0070,2024-09,86.21,38.6,1.29,16,13,98.4,74.0,16,13
SUP-0070,2024-10,86.31,46.4,2.8,9,7,89.2,90.1,9,6
SUP-0070,2024-11,87.39,44.2,4.29,10,8,92.5,78.1,10,9
SUP-0070,2024-12,86.35,32.2,0.57,11,9,95.1,88.1,11,9
SUP-0071,2023-01,73.91,5.9,1.3,13,9,79.9,77.2,13,9
SUP-0071,2023-02,71.44,6.0,0.01,14,10,72.0,80.4,14,13
SUP-0071,2023-03,69.33,8.4,2.37,13,9,76.1,91.5,13,9
SUP-0071,2023-04,64.12,8.0,2.51,14,8,75.1,89.7,14,11
SUP-0071,2023-05,60.62,8.3,1.17,11,6,72.5,93.0,11,10
SUP-0071,2023-06,57.49,9.4,1.33,9,5,78.2,97.1,9,7
SUP-0071,2023-07,56.23,5.6,1.82,12,6,74.9,90.3,12,9
SUP-0071,2023-08,55.1,8.0,2.0,7,3,79.6,86.8,7,5
SUP-0071,2023-09,51.0,5.8,0.07,14,7,74.4,88.6,14,11
SUP-0071,2023-10,50.49,7.7,0.86,11,5,75.8,87.8,11,7
SUP-0071,2023-11,46.15,6.7,0.44,16,7,85.3,96.0,16,13
SUP-0071,2023-12,42.29,5.3,1.63,12,5,71.0,88.1,12,8
SUP-0071,2024-01,39.62,5.1,8.27,16,6,82.7,97.4,16,12
SUP-0071,2024-02,36.36,8.4,8.61,10,3,70.4,98.3,10,8
SUP-0071,2024-03,32.52,8.6,4.82,10,3,73.8,97.9,10,7
SUP-0071,2024-04,31.44,6.8,3.38,9,2,83.7,89.3,9,6
SUP-0071,2024-05,30.65,5.2,4.38,3,0,81.9,92.3,3,2
SUP-0071,2024-06,30.72,8.0,3.72,16,4,87.2,97.5,16,11
SUP-0071,2024-07,30.0,10.0,0.13,11,3,79.6,86.8,11,10
SUP-0071,2024-08,30.0,7.2,2.42,9,2,85.6,87.3,9,6
SUP-0071,2024-09,30.0,9.2,0.25,16,4,82.2,85.5,16,11
SUP-0071,2024-10,30.0,7.0,0.86,9,2,77.6,90.3,9,8
SUP-0071,2024-11,30.0,7.0,3.77,11,3,86.5,94.5,11,9
SUP-0071,2024-12,30.0,5.7,0.91,10,3,76.2,99.6,10,9
SUP-0072,2023-01,82.94,9.6,0.35,14,11,89.6,79.8,14,12
SUP-0072,2023-02,83.96,9.6,2.33,14,11,90.9,79.4,14,10
SUP-0072,2023-03,80.42,11.1,3.94,7,5,90.7,80.5,7,6
SUP-0072,2023-04,83.94,8.6,9.72,14,11,89.6,90.0,14,12
SUP-0072,2023-05,84.34,9.2,0.28,8,6,89.0,80.6,8,6
SUP-0072,2023-06,83.09,11.8,0.7,12,9,90.9,61.6,12,10
SUP-0072,2023-07,83.85,11.2,3.65,14,11,89.2,66.4,14,10
SUP-0072,2023-08,83.61,9.2,4.42,15,12,96.0,92.0,15,10
SUP-0072,2023-09,83.22,7.8,3.36,13,10,96.1,94.9,13,9
SUP-0072,2023-10,84.44,10.9,0.46,9,7,89.2,77.8,9,7
SUP-0072,2023-11,85.12,11.1,0.11,15,12,94.1,83.4,15,14
SUP-0072,2023-12,86.11,8.6,5.48,14,12,90.3,79.8,14,12
SUP-0072,2024-01,84.22,7.6,1.94,17,14,94.5,89.3,17,15
SUP-0072,2024-02,84.07,9.0,4.91,11,9,98.7,65.2,11,10
SUP-0072,2024-03,84.2,8.5,0.86,7,5,89.4,88.3,7,5
SUP-0072,2024-04,82.63,8.0,0.25,16,13,93.6,70.9,16,11
SUP-0072,2024-05,79.76,8.1,2.17,16,12,75.2,72.2,16,13
SUP-0072,2024-06,77.16,9.9,0.52,16,12,82.1,79.6,16,14
SUP-0072,2024-07,78.94,9.1,0.5,8,6,79.8,70.9,8,6
SUP-0072,2024-08,80.73,7.4,3.61,7,5,98.8,70.7,7,5
SUP-0072,2024-09,82.09,11.9,9.05,15,12,96.6,93.4,15,11
SUP-0072,2024-10,79.87,10.1,2.24,16,12,75.1,77.6,16,12
SUP-0072,2024-11,78.47,10.0,0.09,16,12,70.0,68.2,16,14
SUP-0072,2024-12,76.96,8.2,0.79,9,6,80.7,76.7,9,7
SUP-0073,2023-01,92.25,20.4,2.38,11,10,89.9,63.4,11,10
SUP-0073,2023-02,92.97,17.2,2.82,9,8,91.0,68.4,9,8
SUP-0073,2023-03,93.18,17.5,0.53,12,11,89.4,66.9,12,9
SUP-0073,2023-04,94.7,21.2,4.42,12,11,90.6,64.3,12,9
SUP-0073,2023-05,96.91,18.3,4.36,12,11,94.3,78.7,12,10
SUP-0073,2023-06,96.69,18.5,1.66,11,10,95.0,89.0,11,10
SUP-0073,2023-07,99.46,16.1,6.36,8,7,97.2,61.8,8,6
SUP-0073,2023-08,98.59,14.7,3.18,9,8,95.1,83.7,9,6
SUP-0073,2023-09,100.0,19.3,0.44,16,16,93.2,82.8,16,11
SUP-0073,2023-10,100.0,14.6,0.93,7,7,91.9,82.7,7,5
SUP-0073,2023-11,100.0,13.1,4.14,7,7,94.3,69.1,7,5
SUP-0073,2023-12,100.0,19.1,2.03,6,6,98.9,65.9,6,5
SUP-0073,2024-01,100.0,14.9,2.43,11,11,95.9,91.3,11,8
SUP-0073,2024-02,100.0,14.8,0.37,12,12,93.9,63.8,12,10
SUP-0073,2024-03,100.0,16.7,1.26,18,18,96.4,93.1,18,14
SUP-0073,2024-04,100.0,19.4,5.43,17,17,95.2,90.9,17,11
SUP-0073,2024-05,100.0,18.4,0.0,16,16,91.7,62.6,16,11
SUP-0073,2024-06,100.0,15.7,1.82,10,10,90.7,69.5,10,7
SUP-0073,2024-07,100.0,14.9,0.89,12,12,94.1,92.1,12,11
SUP-0073,2024-08,100.0,20.0,7.12,16,16,89.8,65.0,16,13
SUP-0073,2024-09,100.0,18.1,0.53,15,15,94.6,74.8,15,11
SUP-0073,2024-10,100.0,17.4,2.49,16,16,92.0,60.2,16,15
SUP-0073,2024-11,100.0,17.4,2.55,12,12,93.0,89.9,12,11
SUP-0073,2024-12,100.0,11.2,5.99,14,14,89.8,82.7,14,10
SUP-0074,2023-01,75.38,30.6,0.71,14,10,73.2,71.5,14,13
SUP-0074,2023-02,75.96,25.2,0.47,18,13,85.7,86.0,18,15
SUP-0074,2023-03,76.37,23.8,4.65,12,9,87.9,71.0,12,10
SUP-0074,2023-04,76.25,25.4,5.2,19,14,79.7,73.2,19,18
SUP-0074,2023-05,76.15,32.4,14.54,13,9,87.6,67.0,13,9
SUP-0074,2023-06,74.35,28.2,1.04,20,14,80.3,92.9,20,18
SUP-0074,2023-07,74.82,31.1,4.14,11,8,80.3,76.5,11,8
SUP-0074,2023-08,73.21,27.7,0.89,9,6,78.8,90.5,9,8
SUP-0074,2023-09,75.85,30.7,9.57,10,7,81.2,93.7,10,7
SUP-0074,2023-10,76.82,28.4,4.69,19,14,83.6,87.6,19,15
SUP-0074,2023-11,74.11,25.1,0.94,11,8,70.9,89.7,11,9
SUP-0074,2023-12,74.88,29.6,6.18,15,11,78.5,81.4,15,11
SUP-0074,2024-01,75.17,32.0,1.36,18,13,87.6,83.5,18,14
SUP-0074,2024-02,75.97,20.7,8.92,15,11,87.9,79.6,15,13
SUP-0074,2024-03,77.76,17.0,7.0,20,15,81.1,74.5,20,19
SUP-0074,2024-04,78.3,26.7,1.74,12,9,85.1,69.4,12,11
SUP-0074,2024-05,78.32,26.9,2.94,12,9,72.8,65.0,12,9
SUP-0074,2024-06,79.11,30.7,7.16,9,7,71.6,81.9,9,8
SUP-0074,2024-07,80.6,25.6,3.12,8,6,90.4,74.9,8,7
SUP-0074,2024-08,78.35,27.2,7.69,19,14,80.1,83.2,19,18
SUP-0074,2024-09,78.36,26.6,12.2,19,14,78.7,66.5,19,17
SUP-0074,2024-10,79.38,23.5,2.55,11,8,81.3,60.8,11,7
SUP-0074,2024-11,79.65,22.0,6.5,8,6,79.9,74.3,8,7
SUP-0074,2024-12,81.53,26.3,0.46,8,6,95.2,94.9,8,7
SUP-0075,2023-01,90.69,33.2,0.5,4,3,91.6,86.4,4,3
SUP-0075,2023-02,91.34,32.1,7.42,4,3,88.4,94.2,4,3
SUP-0075,2023-03,91.02,34.3,3.49,11,10,88.8,91.6,11,9
SUP-0075,2023-04,92.52,31.4,10.82,12,11,94.5,60.5,12,10
SUP-0075,2023-05,93.64,28.5,0.65,15,14,91.7,69.8,15,12
SUP-0075,2023-06,95.87,26.9,2.04,6,5,93.6,89.2,6,4
SUP-0075,2023-07,94.93,34.0,0.91,11,10,91.5,90.5,11,9
SUP-0075,2023-08,93.78,29.9,3.02,12,11,93.9,77.0,12,11
SUP-0075,2023-09,93.39,25.1,6.24,14,13,94.0,62.4,14,11
SUP-0075,2023-10,94.09,22.0,0.58,16,15,94.2,78.5,16,14
SUP-0075,2023-11,94.08,31.6,6.23,16,15,90.4,70.3,16,12
SUP-0075,2023-12,94.06,36.6,5.19,12,11,92.3,83.0,12,8
SUP-0075,2024-01,81.22,22.4,0.13,7,5,97.6,69.2,7,5
SUP-0075,2024-02,70.33,27.1,5.69,10,7,77.8,87.1,10,8
